purchase_id,delivery_company,purchase_month,purchase_day,purchase_hour,purchase_weekday,delivery_month,delivery_day,delivery_hour,delivery_weekday,shipping_time_in_hours
22108,C620,1,7,18,Thursday,1,9,5,Saturday,34
22110,C516,1,7,5,Thursday,1,8,13,Friday,31
22111,C516,1,5,5,Tuesday,1,6,8,Wednesday,27
22113,C516,1,4,15,Monday,1,6,4,Wednesday,36
22114,C620,1,7,7,Thursday,1,8,20,Friday,36
22115,C620,1,3,9,Sunday,1,5,5,Tuesday,44
22116,C516,1,7,6,Thursday,1,8,11,Friday,29
22117,C620,1,6,16,Wednesday,1,8,20,Friday,52
22118,C516,1,1,5,Friday,1,1,23,Friday,18
22119,C360,1,1,11,Friday,1,3,14,Sunday,50
22120,C620,1,7,10,Thursday,1,8,20,Friday,33
22121,C620,1,8,8,Friday,1,9,20,Saturday,36
22122,C360,1,2,21,Saturday,1,4,11,Monday,37
22124,C360,1,4,12,Monday,1,5,22,Tuesday,34
22125,C516,1,1,3,Friday,1,3,2,Sunday,46
22126,C516,1,4,18,Monday,1,6,12,Wednesday,41
22127,C516,1,7,16,Thursday,1,9,16,Saturday,47
22128,C360,1,4,23,Monday,1,7,18,Thursday,66
22129,C620,1,1,19,Friday,1,4,2,Monday,54
22130,C360,1,6,13,Wednesday,1,9,0,Saturday,59
22131,C620,1,6,17,Wednesday,1,8,22,Friday,52
22133,C516,1,5,3,Tuesday,1,6,13,Wednesday,34
22135,C360,1,4,13,Monday,1,6,20,Wednesday,55
22136,C620,1,3,22,Sunday,1,5,3,Tuesday,29
22138,C360,1,4,14,Monday,1,6,6,Wednesday,40
22139,C620,1,1,1,Friday,1,2,5,Saturday,27
22140,C516,1,4,22,Monday,1,6,0,Wednesday,26
22141,C360,1,3,6,Sunday,1,4,20,Monday,38
22142,C360,1,8,1,Friday,1,10,2,Sunday,49
22143,C620,1,7,17,Thursday,1,9,3,Saturday,34
22144,C620,1,4,20,Monday,1,6,21,Wednesday,48
22145,C516,1,2,20,Saturday,1,4,0,Monday,27
22146,C516,1,5,14,Tuesday,1,6,18,Wednesday,28
22147,C516,1,4,17,Monday,1,6,1,Wednesday,32
22149,C360,1,7,15,Thursday,1,9,8,Saturday,40
22151,C620,1,7,21,Thursday,1,9,4,Saturday,30
22152,C516,1,1,18,Friday,1,2,21,Saturday,27
22154,C620,1,4,23,Monday,1,6,0,Wednesday,24
22155,C516,1,6,20,Wednesday,1,8,17,Friday,45
22156,C360,1,8,8,Friday,1,10,1,Sunday,40
22157,C516,1,6,0,Wednesday,1,8,0,Friday,48
22158,C620,1,1,12,Friday,1,2,4,Saturday,16
22159,C620,1,3,14,Sunday,1,4,14,Monday,23
22160,C360,1,6,3,Wednesday,1,7,13,Thursday,34
22161,C360,1,2,12,Saturday,1,4,1,Monday,37
22162,C360,1,6,17,Wednesday,1,8,10,Friday,41
22163,C620,1,2,20,Saturday,1,3,9,Sunday,12
22164,C620,1,2,16,Saturday,1,3,1,Sunday,8
22165,C516,1,7,15,Thursday,1,9,8,Saturday,41
22166,C620,1,3,16,Sunday,1,4,5,Monday,13
22167,C620,1,7,22,Thursday,1,9,5,Saturday,31
22169,C516,1,7,17,Thursday,1,9,2,Saturday,33
22170,C620,1,3,7,Sunday,1,4,5,Monday,22
22171,C620,1,7,13,Thursday,1,8,17,Friday,27
22172,C360,1,7,19,Thursday,1,9,11,Saturday,40
22173,C620,1,6,17,Wednesday,1,7,7,Thursday,14
22174,C620,1,5,5,Tuesday,1,5,18,Tuesday,12
22176,C516,1,6,12,Wednesday,1,8,8,Friday,44
22177,C620,1,7,4,Thursday,1,8,22,Friday,42
22178,C360,1,7,22,Thursday,1,10,4,Sunday,53
22179,C360,1,7,8,Thursday,1,9,9,Saturday,49
22180,C360,1,7,18,Thursday,1,9,1,Saturday,31
22181,C360,1,4,7,Monday,1,6,6,Wednesday,46
22182,C620,1,2,6,Saturday,1,4,7,Monday,48
22183,C620,1,5,0,Tuesday,1,6,5,Wednesday,28
22184,C620,1,6,6,Wednesday,1,8,3,Friday,45
22185,C516,1,5,17,Tuesday,1,6,23,Wednesday,30
22186,C620,1,4,4,Monday,1,5,22,Tuesday,42
22187,C516,1,7,19,Thursday,1,8,21,Friday,25
22188,C516,1,7,3,Thursday,1,8,17,Friday,38
22189,C516,1,1,14,Friday,1,4,16,Monday,73
22190,C620,1,1,22,Friday,1,5,10,Tuesday,83
22191,C620,1,4,20,Monday,1,8,4,Friday,79
22192,C516,1,3,2,Sunday,1,5,13,Tuesday,59
22194,C620,1,6,15,Wednesday,1,7,1,Thursday,9
22195,C620,1,2,1,Saturday,1,2,13,Saturday,11
22197,C360,1,1,1,Friday,1,2,19,Saturday,41
22198,C516,1,6,13,Wednesday,1,7,18,Thursday,29
22201,C620,1,8,5,Friday,1,9,0,Saturday,18
22202,C360,1,1,15,Friday,1,4,0,Monday,56
22203,C516,1,6,21,Wednesday,1,7,14,Thursday,17
22204,C516,1,3,9,Sunday,1,4,6,Monday,21
22205,C620,1,4,14,Monday,1,5,2,Tuesday,12
22208,C620,1,7,15,Thursday,1,8,4,Friday,12
22209,C620,1,2,23,Saturday,1,3,4,Sunday,5
22210,C516,1,1,3,Friday,1,2,1,Saturday,21
22211,C620,1,4,2,Monday,1,5,4,Tuesday,25
22212,C516,1,4,22,Monday,1,5,1,Tuesday,3
22213,C620,1,4,0,Monday,1,4,9,Monday,9
22214,C516,1,2,10,Saturday,1,3,3,Sunday,16
22215,C516,1,1,6,Friday,1,2,6,Saturday,24
22217,C516,1,2,8,Saturday,1,2,23,Saturday,15
22218,C516,1,3,19,Sunday,1,4,15,Monday,19
22219,C620,1,1,21,Friday,1,2,20,Saturday,23
22220,C516,1,4,22,Monday,1,5,5,Tuesday,6
22221,C360,1,7,23,Thursday,1,9,0,Saturday,24
22222,C516,1,7,17,Thursday,1,9,3,Saturday,33
22224,C516,1,7,15,Thursday,1,8,0,Friday,8
22225,C516,1,1,18,Friday,1,2,6,Saturday,12
22226,C360,1,1,22,Friday,1,3,16,Sunday,41
22227,C620,1,2,2,Saturday,1,2,15,Saturday,12
22228,C620,1,4,23,Monday,1,5,9,Tuesday,10
22229,C516,1,8,11,Friday,1,9,7,Saturday,19
22230,C516,1,3,10,Sunday,1,4,9,Monday,23
22231,C620,1,1,10,Friday,1,1,12,Friday,2
22232,C360,1,7,22,Thursday,1,9,17,Saturday,43
22233,C360,1,6,23,Wednesday,1,9,1,Saturday,50
22234,C516,1,4,0,Monday,1,4,7,Monday,7
22235,C516,1,8,1,Friday,1,8,7,Friday,6
22236,C620,1,7,14,Thursday,1,7,17,Thursday,2
22237,C620,1,3,17,Sunday,1,4,6,Monday,12
22238,C360,1,4,2,Monday,1,5,19,Tuesday,41
22239,C360,1,3,2,Sunday,1,4,19,Monday,40
22240,C360,1,8,5,Friday,1,10,3,Sunday,45
22241,C360,1,4,8,Monday,1,6,1,Wednesday,41
22242,C516,1,6,18,Wednesday,1,7,16,Thursday,22
22243,C620,1,4,14,Monday,1,5,3,Tuesday,12
22244,C360,1,4,19,Monday,1,6,10,Wednesday,39
22245,C516,1,1,12,Friday,1,2,3,Saturday,15
22246,C620,1,6,22,Wednesday,1,7,12,Thursday,13
22247,C360,1,1,15,Friday,1,3,11,Sunday,43
22248,C360,1,6,3,Wednesday,1,7,19,Thursday,39
22249,C516,1,1,13,Friday,1,2,0,Saturday,11
22250,C620,1,1,10,Friday,1,2,7,Saturday,20
22251,C516,1,6,11,Wednesday,1,7,12,Thursday,24
22252,C516,1,4,15,Monday,1,5,7,Tuesday,15
22253,C620,1,1,21,Friday,1,2,11,Saturday,13
22254,C620,1,4,3,Monday,1,4,20,Monday,17
22255,C516,1,2,14,Saturday,1,3,0,Sunday,9
22256,C516,1,3,16,Sunday,1,4,11,Monday,18
22257,C620,1,2,16,Saturday,1,4,15,Monday,46
22258,C620,1,6,14,Wednesday,1,9,14,Saturday,71
22259,C360,1,2,0,Saturday,1,4,10,Monday,58
22260,C516,1,6,16,Wednesday,1,8,6,Friday,38
22261,C516,1,7,20,Thursday,1,10,6,Sunday,58
22262,C516,1,1,20,Friday,1,3,16,Sunday,44
22263,C360,1,6,9,Wednesday,1,8,21,Friday,59
22264,C516,1,6,14,Wednesday,1,8,11,Friday,45
22266,C620,1,4,3,Monday,1,6,18,Wednesday,62
22267,C516,1,4,9,Monday,1,5,22,Tuesday,36
22268,C620,1,1,0,Friday,1,3,11,Sunday,58
22269,C360,1,7,7,Thursday,1,9,20,Saturday,60
22270,C516,1,4,15,Monday,1,6,22,Wednesday,54
22271,C360,1,7,2,Thursday,1,8,19,Friday,41
22272,C620,1,3,22,Sunday,1,6,20,Wednesday,69
22273,C516,1,3,17,Sunday,1,5,11,Tuesday,42
22274,C516,1,3,5,Sunday,1,4,20,Monday,39
22275,C516,1,6,1,Wednesday,1,8,3,Friday,50
22276,C360,1,3,7,Sunday,1,5,14,Tuesday,54
22277,C516,1,5,18,Tuesday,1,7,4,Thursday,33
22278,C360,1,7,1,Thursday,1,8,18,Friday,41
22279,C620,1,5,20,Tuesday,1,8,2,Friday,54
22280,C620,1,2,2,Saturday,1,3,23,Sunday,45
22281,C516,1,8,11,Friday,1,10,12,Sunday,49
22282,C620,1,1,18,Friday,1,4,4,Monday,57
22283,C360,1,8,10,Friday,1,10,12,Sunday,49
22284,C516,1,3,1,Sunday,1,5,1,Tuesday,47
22285,C516,1,6,11,Wednesday,1,8,20,Friday,57
22286,C360,1,8,0,Friday,1,10,19,Sunday,66
22287,C516,1,1,7,Friday,1,3,0,Sunday,41
22288,C516,1,2,18,Saturday,1,4,19,Monday,49
22289,C360,1,4,22,Monday,1,7,14,Thursday,64
22290,C516,1,5,2,Tuesday,1,6,16,Wednesday,37
22291,C360,1,3,8,Sunday,1,5,12,Tuesday,51
22292,C620,1,7,3,Thursday,1,9,16,Saturday,61
22293,C620,1,6,19,Wednesday,1,8,21,Friday,50
22294,C620,1,5,13,Tuesday,1,7,16,Thursday,51
22295,C620,1,6,20,Wednesday,1,8,14,Friday,42
22296,C516,1,8,0,Friday,1,9,21,Saturday,45
22297,C516,1,6,15,Wednesday,1,8,15,Friday,47
22298,C516,1,7,6,Thursday,1,9,3,Saturday,44
22299,C360,1,2,1,Saturday,1,4,0,Monday,47
22300,C360,1,4,3,Monday,1,6,8,Wednesday,52
22301,C620,1,1,1,Friday,1,3,14,Sunday,60
22302,C516,1,1,3,Friday,1,3,3,Sunday,48
22303,C620,1,5,12,Tuesday,1,8,2,Friday,61
22304,C360,1,7,17,Thursday,1,10,16,Sunday,71
22305,C516,1,3,19,Sunday,1,5,19,Tuesday,48
22306,C620,1,5,19,Tuesday,1,8,5,Friday,57
22307,C620,1,6,5,Wednesday,1,8,19,Friday,62
22308,C516,1,3,20,Sunday,1,6,2,Wednesday,54
22309,C360,1,1,21,Friday,1,4,13,Monday,63
22310,C620,1,8,4,Friday,1,10,23,Sunday,67
22311,C360,1,5,14,Tuesday,1,8,6,Friday,64
22312,C620,1,7,14,Thursday,1,10,4,Sunday,62
22314,C360,1,5,20,Tuesday,1,8,11,Friday,63
22316,C516,1,6,4,Wednesday,1,6,8,Wednesday,4
22318,C620,1,7,12,Thursday,1,8,16,Friday,28
22320,C360,1,4,20,Monday,1,7,15,Thursday,66
22322,C516,1,2,23,Saturday,1,3,17,Sunday,17
22323,C620,1,2,4,Saturday,1,4,5,Monday,48
22324,C620,1,2,1,Saturday,1,2,20,Saturday,19
22327,C620,1,3,5,Sunday,1,4,20,Monday,38
22328,C516,1,6,12,Wednesday,1,6,17,Wednesday,4
22330,C516,1,3,5,Sunday,1,3,19,Sunday,14
22331,C620,1,4,1,Monday,1,5,4,Tuesday,27
22332,C620,1,2,18,Saturday,1,4,4,Monday,34
22333,C360,1,6,5,Wednesday,1,8,17,Friday,60
22335,C360,1,3,11,Sunday,1,5,7,Tuesday,44
22336,C360,1,3,2,Sunday,1,4,22,Monday,44
22337,C516,1,7,9,Thursday,1,7,19,Thursday,9
22339,C516,1,4,16,Monday,1,4,18,Monday,2
22340,C360,1,7,2,Thursday,1,9,9,Saturday,55
22341,C620,1,5,12,Tuesday,1,6,15,Wednesday,27
22342,C516,1,3,18,Sunday,1,4,20,Monday,25
22343,C360,1,1,6,Friday,1,3,7,Sunday,49
22344,C360,1,2,20,Saturday,1,4,23,Monday,50
22346,C360,1,2,21,Saturday,1,5,0,Tuesday,50
22347,C620,1,4,22,Monday,1,6,0,Wednesday,26
22348,C620,1,1,13,Friday,1,2,22,Saturday,33
22349,C516,1,2,19,Saturday,1,3,9,Sunday,13
22350,C620,1,3,6,Sunday,1,4,7,Monday,24
22351,C516,1,5,2,Tuesday,1,5,23,Tuesday,20
22352,C620,1,1,7,Friday,1,2,21,Saturday,38
22353,C516,1,4,16,Monday,1,4,20,Monday,4
22354,C516,1,3,15,Sunday,1,4,1,Monday,9
22355,C620,1,7,12,Thursday,1,8,23,Friday,34
22356,C620,1,1,21,Friday,1,2,13,Saturday,15
22357,C620,1,1,3,Friday,1,1,18,Friday,14
22358,C620,1,7,5,Thursday,1,8,10,Friday,29
22359,C360,1,5,5,Tuesday,1,7,6,Thursday,49
22360,C620,1,3,0,Sunday,1,4,5,Monday,29
22361,C620,1,6,4,Wednesday,1,7,16,Thursday,35
22362,C516,1,4,9,Monday,1,5,3,Tuesday,18
22363,C360,1,8,4,Friday,1,10,15,Sunday,59
22364,C516,1,2,14,Saturday,1,3,3,Sunday,13
22365,C360,1,4,23,Monday,1,7,10,Thursday,58
22367,C360,1,5,12,Tuesday,1,7,21,Thursday,57
22368,C360,1,2,9,Saturday,1,4,10,Monday,49
22369,C620,1,6,7,Wednesday,1,7,16,Thursday,32
22370,C620,1,2,20,Saturday,1,4,1,Monday,28
22371,C360,1,1,8,Friday,1,3,6,Sunday,46
22372,C620,1,5,7,Tuesday,1,6,3,Wednesday,20
22373,C516,1,6,0,Wednesday,1,6,1,Wednesday,1
22374,C516,1,8,0,Friday,1,8,11,Friday,11
22375,C516,1,6,1,Wednesday,1,7,19,Thursday,42
22376,C620,1,6,14,Wednesday,1,8,21,Friday,54
22377,C360,1,7,22,Thursday,1,10,23,Sunday,72
22378,C620,1,3,11,Sunday,1,5,9,Tuesday,45
22379,C360,1,2,17,Saturday,1,6,4,Wednesday,83
22380,C360,1,6,16,Wednesday,1,9,9,Saturday,64
22381,C620,1,3,22,Sunday,1,6,12,Wednesday,61
22382,C360,1,2,13,Saturday,1,5,0,Tuesday,59
22383,C516,1,4,9,Monday,1,6,14,Wednesday,53
22384,C360,1,5,6,Tuesday,1,8,8,Friday,74
22385,C516,1,2,20,Saturday,1,4,10,Monday,38
22386,C516,1,8,10,Friday,1,9,18,Saturday,31
22387,C360,1,2,15,Saturday,1,4,21,Monday,53
22389,C620,1,1,4,Friday,1,2,22,Saturday,41
22391,C620,1,1,8,Friday,1,2,19,Saturday,34
22392,C620,1,3,3,Sunday,1,6,6,Wednesday,75
22393,C516,1,2,23,Saturday,1,4,20,Monday,45
22394,C516,1,6,17,Wednesday,1,8,16,Friday,46
22395,C516,1,6,2,Wednesday,1,7,21,Thursday,43
22396,C516,1,5,7,Tuesday,1,6,20,Wednesday,36
22397,C620,1,5,6,Tuesday,1,8,3,Friday,68
22398,C360,1,5,9,Tuesday,1,8,8,Friday,70
22399,C360,1,4,20,Monday,1,7,7,Thursday,58
22400,C360,1,8,9,Friday,1,10,22,Sunday,60
22401,C360,1,4,9,Monday,1,7,17,Thursday,80
22402,C620,1,7,16,Thursday,1,9,5,Saturday,36
22403,C620,1,4,8,Monday,1,6,11,Wednesday,51
22404,C516,1,4,11,Monday,1,6,16,Wednesday,53
22405,C620,1,8,7,Friday,1,10,0,Sunday,40
22406,C620,1,3,4,Sunday,1,5,21,Tuesday,64
22408,C620,1,3,10,Sunday,1,6,2,Wednesday,63
22409,C620,1,6,9,Wednesday,1,8,10,Friday,48
22410,C360,1,5,7,Tuesday,1,7,21,Thursday,62
22411,C360,1,6,21,Wednesday,1,9,10,Saturday,60
22412,C620,1,3,14,Sunday,1,5,17,Tuesday,51
22413,C360,1,2,17,Saturday,1,5,16,Tuesday,70
22414,C516,1,2,17,Saturday,1,5,3,Tuesday,58
22415,C360,1,7,11,Thursday,1,9,22,Saturday,59
22416,C360,1,1,13,Friday,1,4,0,Monday,58
22417,C620,1,4,14,Monday,1,7,2,Thursday,60
22418,C360,1,8,5,Friday,1,10,11,Sunday,53
22419,C360,1,3,13,Sunday,1,6,1,Wednesday,60
22420,C516,1,2,1,Saturday,1,3,21,Sunday,44
22421,C360,1,5,2,Tuesday,1,7,22,Thursday,67
22422,C360,1,5,18,Tuesday,1,7,18,Thursday,48
22423,C516,1,6,14,Wednesday,1,8,18,Friday,51
22424,C516,1,7,14,Thursday,1,9,14,Saturday,48
22425,C620,1,6,21,Wednesday,1,9,0,Saturday,51
22426,C516,1,8,2,Friday,1,9,6,Saturday,27
22427,C516,1,2,15,Saturday,1,4,9,Monday,41
22428,C620,1,2,14,Saturday,1,4,21,Monday,55
22429,C620,1,2,22,Saturday,1,4,17,Monday,43
22430,C620,1,4,12,Monday,1,6,20,Wednesday,55
22431,C360,1,6,20,Wednesday,1,9,5,Saturday,56
22432,C516,1,4,2,Monday,1,6,1,Wednesday,46
22433,C516,1,8,9,Friday,1,10,4,Sunday,43
22434,C620,1,2,15,Saturday,1,4,17,Monday,50
22435,C360,1,5,20,Tuesday,1,8,6,Friday,57
22436,C620,1,6,13,Wednesday,1,9,2,Saturday,60
22437,C360,1,3,18,Sunday,1,6,0,Wednesday,54
22438,C360,1,6,14,Wednesday,1,9,7,Saturday,65
22439,C620,1,2,15,Saturday,1,5,0,Tuesday,56
22440,C620,1,3,9,Sunday,1,6,2,Wednesday,65
22441,C620,1,2,8,Saturday,1,4,16,Monday,55
22442,C360,1,6,17,Wednesday,1,9,5,Saturday,60
22443,C516,1,1,8,Friday,1,2,11,Saturday,27
22444,C620,1,5,7,Tuesday,1,7,20,Thursday,60
22445,C620,1,8,7,Friday,1,10,5,Sunday,46
22446,C620,1,2,19,Saturday,1,5,6,Tuesday,58
22447,C620,1,3,17,Sunday,1,6,5,Wednesday,59
22448,C360,1,6,1,Wednesday,1,9,9,Saturday,79
22449,C620,1,2,8,Saturday,1,4,8,Monday,48
22450,C516,1,5,12,Tuesday,1,6,14,Wednesday,26
22451,C360,1,6,4,Wednesday,1,8,8,Friday,51
22454,C620,1,7,8,Thursday,1,9,9,Saturday,48
22455,C516,1,4,16,Monday,1,6,10,Wednesday,41
22456,C360,1,3,11,Sunday,1,5,23,Tuesday,59
22457,C620,1,2,6,Saturday,1,4,21,Monday,63
22458,C620,1,5,8,Tuesday,1,7,20,Thursday,60
22459,C516,1,4,3,Monday,1,6,11,Wednesday,55
22460,C516,1,1,9,Friday,1,3,14,Sunday,53
22461,C516,1,2,16,Saturday,1,4,10,Monday,41
22462,C516,1,3,18,Sunday,1,5,15,Tuesday,45
22463,C620,1,7,17,Thursday,1,9,18,Saturday,48
22464,C516,1,5,6,Tuesday,1,7,12,Thursday,54
22465,C360,1,4,11,Monday,1,6,12,Wednesday,49
22467,C360,1,4,4,Monday,1,6,14,Wednesday,57
22468,C516,1,4,18,Monday,1,5,19,Tuesday,25
22469,C516,1,2,3,Saturday,1,3,18,Sunday,39
22470,C620,1,5,5,Tuesday,1,6,21,Wednesday,40
22472,C620,1,4,20,Monday,1,6,17,Wednesday,44
22473,C620,1,7,9,Thursday,1,9,17,Saturday,56
22475,C620,1,2,16,Saturday,1,4,4,Monday,35
22476,C620,1,6,0,Wednesday,1,8,6,Friday,53
22477,C516,1,7,22,Thursday,1,10,1,Sunday,50
22478,C360,1,3,16,Sunday,1,5,19,Tuesday,50
22479,C360,1,7,1,Thursday,1,9,15,Saturday,62
22480,C516,1,2,11,Saturday,1,4,6,Monday,42
22481,C620,1,6,17,Wednesday,1,8,22,Friday,53
22482,C620,1,7,3,Thursday,1,9,16,Saturday,60
22483,C360,1,3,2,Sunday,1,5,11,Tuesday,56
22484,C516,1,4,21,Monday,1,6,14,Wednesday,40
22485,C516,1,5,3,Tuesday,1,7,13,Thursday,57
22486,C516,1,4,4,Monday,1,5,16,Tuesday,35
22487,C620,1,5,2,Tuesday,1,7,6,Thursday,51
22488,C360,1,3,21,Sunday,1,6,17,Wednesday,67
22489,C620,1,8,10,Friday,1,10,21,Sunday,59
22490,C360,1,7,9,Thursday,1,10,10,Sunday,73
22491,C516,1,1,23,Friday,1,3,16,Sunday,40
22492,C516,1,4,19,Monday,1,6,20,Wednesday,49
22493,C360,1,1,9,Friday,1,4,5,Monday,68
22495,C360,1,6,20,Wednesday,1,8,23,Friday,50
22496,C360,1,5,10,Tuesday,1,7,23,Thursday,61
22497,C516,1,7,8,Thursday,1,9,12,Saturday,51
22498,C516,1,5,0,Tuesday,1,6,17,Wednesday,41
22499,C360,1,1,15,Friday,1,3,17,Sunday,50
22500,C516,1,3,20,Sunday,1,4,20,Monday,24
22501,C360,1,6,9,Wednesday,1,8,20,Friday,59
22502,C516,1,6,1,Wednesday,1,7,14,Thursday,37
22503,C620,1,7,18,Thursday,1,10,9,Sunday,63
22504,C516,1,7,3,Thursday,1,9,3,Saturday,47
22505,C516,1,4,21,Monday,1,6,18,Wednesday,45
22506,C516,1,5,4,Tuesday,1,7,3,Thursday,46
22507,C620,1,3,19,Sunday,1,5,16,Tuesday,44
22508,C620,1,3,14,Sunday,1,5,20,Tuesday,53
22509,C620,1,4,3,Monday,1,6,15,Wednesday,60
22510,C620,1,3,11,Sunday,1,5,12,Tuesday,48
22512,C620,1,1,19,Friday,1,4,5,Monday,57
22513,C620,1,1,2,Friday,1,3,12,Sunday,58
22514,C360,1,2,5,Saturday,1,4,13,Monday,55
22515,C516,1,2,17,Saturday,1,4,10,Monday,41
22516,C620,1,8,10,Friday,1,10,13,Sunday,51
22517,C620,1,2,7,Saturday,1,4,19,Monday,59
22518,C516,1,6,6,Wednesday,1,8,9,Friday,50
22519,C360,1,2,22,Saturday,1,5,0,Tuesday,49
22520,C516,1,8,0,Friday,1,9,17,Saturday,40
22521,C516,1,6,21,Wednesday,1,8,19,Friday,46
22522,C620,1,5,6,Tuesday,1,8,6,Friday,71
22523,C360,1,7,10,Thursday,1,10,18,Sunday,79
22524,C360,1,6,7,Wednesday,1,8,17,Friday,57
22525,C516,1,2,22,Saturday,1,4,11,Monday,37
22526,C360,1,3,15,Sunday,1,6,16,Wednesday,72
22527,C620,1,8,4,Friday,1,11,4,Monday,72
22528,C516,1,8,9,Friday,1,10,19,Sunday,57
22529,C360,1,7,23,Thursday,1,10,15,Sunday,64
22530,C516,1,2,5,Saturday,1,5,6,Tuesday,72
22531,C620,1,2,21,Saturday,1,6,4,Wednesday,79
22532,C360,1,6,4,Wednesday,1,8,22,Friday,66
22533,C516,1,8,5,Friday,1,10,23,Sunday,66
22534,C620,1,2,7,Saturday,1,5,9,Tuesday,73
22535,C360,1,8,10,Friday,1,10,18,Sunday,56
22536,C620,1,6,20,Wednesday,1,9,5,Saturday,57
22537,C360,1,7,0,Thursday,1,10,9,Sunday,80
22538,C360,1,1,19,Friday,1,5,11,Tuesday,87
22539,C360,1,6,20,Wednesday,1,9,14,Saturday,66
22540,C620,1,2,23,Saturday,1,5,16,Tuesday,65
22541,C516,1,5,16,Tuesday,1,7,13,Thursday,45
22543,C516,1,7,17,Thursday,1,10,11,Sunday,66
22544,C620,1,5,7,Tuesday,1,7,15,Thursday,55
22545,C360,1,1,12,Friday,1,4,20,Monday,79
22546,C360,1,7,2,Thursday,1,11,4,Monday,97
22548,C516,1,2,6,Saturday,1,4,14,Monday,55
22549,C516,1,6,3,Wednesday,1,8,17,Friday,61
22550,C516,1,1,12,Friday,1,4,8,Monday,67
22551,C620,1,1,15,Friday,1,5,8,Tuesday,89
22552,C516,1,2,7,Saturday,1,5,6,Tuesday,70
22553,C516,1,2,23,Saturday,1,5,11,Tuesday,59
22554,C516,1,1,0,Friday,1,3,23,Sunday,71
22555,C516,1,4,2,Monday,1,6,18,Wednesday,63
22558,C360,1,8,5,Friday,1,11,17,Monday,84
22559,C360,1,6,12,Wednesday,1,10,2,Sunday,86
22560,C620,1,8,8,Friday,1,11,8,Monday,71
22561,C360,1,5,8,Tuesday,1,9,0,Saturday,87
22562,C360,1,5,22,Tuesday,1,9,4,Saturday,78
22563,C516,1,7,22,Thursday,1,10,21,Sunday,71
22564,C360,1,2,21,Saturday,1,5,14,Tuesday,65
22565,C516,1,4,12,Monday,1,7,3,Thursday,63
22566,C360,1,7,8,Thursday,1,10,22,Sunday,86
22567,C360,1,4,22,Monday,1,8,23,Friday,97
22569,C360,1,3,22,Sunday,1,6,18,Wednesday,67
22571,C620,1,5,16,Tuesday,1,9,6,Saturday,85
22572,C360,1,6,11,Wednesday,1,9,23,Saturday,83
22573,C360,1,7,3,Thursday,1,10,14,Sunday,83
22574,C360,1,3,3,Sunday,1,6,16,Wednesday,85
22575,C620,1,4,13,Monday,1,7,8,Thursday,66
22576,C360,1,4,2,Monday,1,7,11,Thursday,81
22577,C516,1,7,13,Thursday,1,9,16,Saturday,51
22578,C360,1,1,14,Friday,1,5,0,Tuesday,81
22579,C360,1,4,8,Monday,1,8,4,Friday,91
22580,C516,1,3,12,Sunday,1,6,5,Wednesday,65
22581,C516,1,7,1,Thursday,1,9,23,Saturday,70
22582,C620,1,1,9,Friday,1,4,14,Monday,77
22583,C516,1,3,4,Sunday,1,5,23,Tuesday,66
22586,C360,1,7,23,Thursday,1,10,16,Sunday,65
22587,C516,1,1,14,Friday,1,3,22,Sunday,56
22588,C360,1,1,23,Friday,1,5,8,Tuesday,80
22589,C360,1,7,18,Thursday,1,11,13,Monday,90
22590,C516,1,2,21,Saturday,1,4,3,Monday,30
22591,C620,1,5,0,Tuesday,1,5,3,Tuesday,2
22593,C620,1,1,17,Friday,1,2,10,Saturday,16
22594,C620,1,3,22,Sunday,1,4,22,Monday,23
22595,C360,1,7,23,Thursday,1,9,18,Saturday,43
22596,C516,1,2,8,Saturday,1,2,17,Saturday,8
22597,C620,1,2,9,Saturday,1,3,10,Sunday,25
22598,C516,1,1,16,Friday,1,1,20,Friday,3
22599,C620,1,4,8,Monday,1,4,14,Monday,5
22601,C516,1,3,9,Sunday,1,4,0,Monday,14
22602,C620,1,8,9,Friday,1,9,8,Saturday,23
22603,C516,1,2,8,Saturday,1,2,12,Saturday,3
22604,C516,1,1,23,Friday,1,2,18,Saturday,18
22605,C360,1,7,8,Thursday,1,9,16,Saturday,56
22606,C620,1,3,21,Sunday,1,4,8,Monday,10
22607,C620,1,6,11,Wednesday,1,7,4,Thursday,17
22608,C620,1,6,3,Wednesday,1,6,6,Wednesday,2
22609,C620,1,5,15,Tuesday,1,6,2,Wednesday,11
22610,C360,1,2,16,Saturday,1,4,10,Monday,42
22611,C360,1,2,11,Saturday,1,4,20,Monday,57
22612,C360,1,7,0,Thursday,1,7,21,Thursday,20
22614,C360,1,5,17,Tuesday,1,7,9,Thursday,39
22615,C516,1,4,21,Monday,1,5,17,Tuesday,19
22616,C516,1,8,11,Friday,1,8,14,Friday,3
22617,C620,1,7,9,Thursday,1,7,17,Thursday,7
22618,C360,1,6,13,Wednesday,1,9,9,Saturday,67
22619,C516,1,4,19,Monday,1,7,7,Thursday,60
22620,C360,1,8,2,Friday,1,10,22,Sunday,67
22621,C516,1,6,17,Wednesday,1,9,7,Saturday,61
22623,C620,1,4,16,Monday,1,7,0,Thursday,55
22624,C360,1,3,16,Sunday,1,7,12,Thursday,91
22625,C516,1,2,10,Saturday,1,4,16,Monday,53
22626,C360,1,5,5,Tuesday,1,8,16,Friday,82
22627,C516,1,8,7,Friday,1,11,0,Monday,65
